STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,MARKET_TYPE,Market type,PHARMACEUTICAL,Pharmaceutical,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,ISL,Iceland,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2023,,168.3,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,ISL,Iceland,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2024,,168.9,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,ISL,Iceland,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2024,,18.6,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,ISR,Israel,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2012,,7.1,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,ISR,Israel,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2012,,34.3,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,ISR,Israel,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2014,,42.1,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,ISR,Israel,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2014,,7.7,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,ISR,Israel,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2015,,7.5,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,ISR,Israel,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2015,,44.4,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,ISR,Israel,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2016,,46.7,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,ISR,Israel,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2016,,7.7,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,ISR,Israel,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2017,,7.9,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,ISR,Israel,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2017,,49.2,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,ISR,Israel,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2018,,51.1,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,ISR,Israel,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2018,,7.8,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,ISR,Israel,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2019,,7.7,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,ISR,Israel,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2019,,53.8,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,ISR,Israel,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2020,,55.4,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,ISR,Israel,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2020,,7.9,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,ISR,Israel,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2021,,8,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,ISR,Israel,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2021,,57.7,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,ISR,Israel,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2022,,61.8,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,ISR,Israel,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2022,,8,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,ISR,Israel,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2023,,8,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,ISR,Israel,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2023,,65.7,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,ISR,Israel,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2024,,69.9,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,ISR,Israel,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2024,,8,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,GBR,United Kingdom,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2010,,5.2,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,GBR,United Kingdom,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2010,,65.9,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,GBR,United Kingdom,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2011,,70.7,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,GBR,United Kingdom,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2011,,5,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,GBR,United Kingdom,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2012,,4.9,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,GBR,United Kingdom,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2012,,75,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,GBR,United Kingdom,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2014,,5.6,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,GBR,United Kingdom,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2014,,87.8,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,GBR,United Kingdom,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2015,,94.2,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,GBR,United Kingdom,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2015,,5.4,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,GBR,United Kingdom,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2016,,5.2,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,GBR,United Kingdom,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2016,,100.1,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,GBR,United Kingdom,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2017,,107.9,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,GBR,United Kingdom,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2017,,5,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,GRC,Greece,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2014,,44.6,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,GRC,Greece,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2014,,22.7,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,GRC,Greece,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2015,,23.6,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,GRC,Greece,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2015,,48.1,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,GRC,Greece,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2017,,25.3,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,GRC,Greece,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2017,,55.1,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,GRC,Greece,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2018,,58,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,GRC,Greece,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2018,,25.8,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,GRC,Greece,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2019,,27.2,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,GRC,Greece,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2019,,61,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,GRC,Greece,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2020,,65.8,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,GRC,Greece,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2020,,32.4,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,GRC,Greece,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2021,,32.8,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,GRC,Greece,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2021,,70.6,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,GRC,Greece,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2022,,73.1,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,GRC,Greece,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2022,,32.1,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,GRC,Greece,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2023,,32,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,GRC,Greece,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2023,,76.5,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,GRC,Greece,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2024,,80.2,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,GRC,Greece,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2024,,31.8,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,POL,Poland,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2019,,24.2,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,POL,Poland,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2019,,0.2,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,POL,Poland,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2020,,0.2,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,POL,Poland,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2020,,27.3,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,POL,Poland,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2021,,30.6,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,POL,Poland,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2021,,0.2,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,POL,Poland,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2022,,0.2,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,POL,Poland,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2022,,35.2,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,POL,Poland,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2023,,39.2,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,POL,Poland,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2023,,0.2,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,POL,Poland,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2024,,0.2,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,POL,Poland,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2024,,44.2,,D,Definition differs,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,FRA,France,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2010,,53.4,,B,Time series break,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,FRA,France,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2010,,53,,B,Time series break,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,KOR,Korea,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2011,,14.9,,B,Time series break,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,KOR,Korea,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2011,,13.8,,B,Time series break,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,KOR,Korea,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2016,,17.2,,B,Time series break,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,KOR,Korea,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2016,,12.4,,B,Time series break,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,SVK,Slovak Republic,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2016,,38.9,,B,Time series break,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,SVK,Slovak Republic,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2016,,22.1,,B,Time series break,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,ESP,Spain,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N06A,Antidepressants,2018,,80.4,,B,Time series break,,,,,0,Units,,
DATAFLOW,OECD.ELS.HD:HEALTH_PHMC@DF_KEY_INDIC(1.1),Pharmaceutical market,I,ESP,Spain,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily dose per 1 000 inhabitants per day,_Z,Not applicable,N05B,Anxiolytics,2018,,56.8,,B,Time series break,,,,,0,Units,,
